Title,Tags
"What is the formal name for an ""entry"" in an ontology?",<ontologies
Prove that $S_2$ is closed under union and complement,<complexity-theory
Prove that $S_2$ is closed under union and complement,<closure-properties
Prove that $S_2$ is closed under union and complement,<complexity-classes
Algorithm to find sequence of minimum moves to sort 13 card hand,<algorithms
Algorithm to find sequence of minimum moves to sort 13 card hand,<sorting
Algorithm to find sequence of minimum moves to sort 13 card hand,<lower-bounds
Is $Σ^∗$ finite?,<formal-languages
Is $Σ^∗$ finite?,<word-combinatorics
Is $Σ^∗$ finite?,<kleene-star
"A relational algebra extended to model the full DML (""CRUD"") domain",<database-theory
"A relational algebra extended to model the full DML (""CRUD"") domain",<databases
"A relational algebra extended to model the full DML (""CRUD"") domain",<relational-algebra
MU0 instruction set,<computer-architecture
Chomsky Normal Form-remove unit production,<context-free
Chomsky Normal Form-remove unit production,<formal-grammars
Chomsky Normal Form-remove unit production,<normal-forms
Enumerating connected subgraphs,<algorithms
Enumerating connected subgraphs,<graphs
Enumerating connected subgraphs,<enumeration
Finding median weights in all paths of an AVL tree with weighted nodes,<algorithm-analysis
Finding median weights in all paths of an AVL tree with weighted nodes,<data-structures
Finding median weights in all paths of an AVL tree with weighted nodes,<binary-trees
Finding median weights in all paths of an AVL tree with weighted nodes,<balanced-search-trees
Most Efficient Method To Determine Triangle Fill Values Based On Corner Values,<algorithms
Most Efficient Method To Determine Triangle Fill Values Based On Corner Values,<computational-geometry
Most Efficient Method To Determine Triangle Fill Values Based On Corner Values,<graphics
How fast can we compute the size of maximum matching in an unweighted bipartite graph?,<algorithms
How fast can we compute the size of maximum matching in an unweighted bipartite graph?,<graphs
How fast can we compute the size of maximum matching in an unweighted bipartite graph?,<optimization
How fast can we compute the size of maximum matching in an unweighted bipartite graph?,<matching
How fast can we compute the size of maximum matching in an unweighted bipartite graph?,<bipartite-matching
Proof that CFL aren't closed under intersection using synchronous parallel (N)PDA composition,<context-free
Proof that CFL aren't closed under intersection using synchronous parallel (N)PDA composition,<automata
Proof that CFL aren't closed under intersection using synchronous parallel (N)PDA composition,<closure-properties
Proof that CFL aren't closed under intersection using synchronous parallel (N)PDA composition,<pushdown-automata
Algorithm for finding all the combinations on a boolean array,<algorithms
Algorithm for finding all the combinations on a boolean array,<algorithm-analysis
Algorithm for finding all the combinations on a boolean array,<search-algorithms
Period of a pseudo-random sequence generated using an LFSR,<algorithm-analysis
Period of a pseudo-random sequence generated using an LFSR,<pseudo-random-generators
Period of a pseudo-random sequence generated using an LFSR,<random-number-generator
Why can't hash tables provide O(n) sorting?,<data-structures
Why can't hash tables provide O(n) sorting?,<runtime-analysis
Why can't hash tables provide O(n) sorting?,<sorting
Why can't hash tables provide O(n) sorting?,<hash-tables
Do compression tables exist and where are they used?,<algorithms
Do compression tables exist and where are they used?,<data-compression
Do compression tables exist and where are they used?,<algorithm-design
Why would you use a monitor instead of a semaphore?,<concurrency
Why would you use a monitor instead of a semaphore?,<synchronization
Why would you use a monitor instead of a semaphore?,<mutual-exclusion
What is practical difference between NP and PSPACE-complete?,<complexity-theory
What is practical difference between NP and PSPACE-complete?,<np-complete
What is practical difference between NP and PSPACE-complete?,<complexity-classes
Travelling Salesman which can repeat cities,<graph-theory
Travelling Salesman which can repeat cities,<reference-request
Travelling Salesman which can repeat cities,<traveling-salesman
What is the order of this traversal method?,<algorithms
What is the order of this traversal method?,<terminology
What is the order of this traversal method?,<trees
What is the order of this traversal method?,<binary-trees
What is the order of this traversal method?,<graph-traversal
Printing the array elements sorted by repetition,<algorithms
Printing the array elements sorted by repetition,<sorting
Printing the array elements sorted by repetition,<arrays
Learning a small disjunction,<algorithms
Learning a small disjunction,<machine-learning
Learning a small disjunction,<boolean-algebra
Learning a small disjunction,<propositional-logic
Learning a small disjunction,<learning-theory
Complete examples of program correctness proofs,<algorithms
Complete examples of program correctness proofs,<reference-request
Complete examples of program correctness proofs,<programming-languages
Complete examples of program correctness proofs,<proof-techniques
Complete examples of program correctness proofs,<correctness-proof
Learning a small disjunction using an input distribution of our choice,<algorithms
Learning a small disjunction using an input distribution of our choice,<machine-learning
Learning a small disjunction using an input distribution of our choice,<boolean-algebra
Learning a small disjunction using an input distribution of our choice,<learning-theory
When did polynomial-time algorithm become of interest?,<algorithms
When did polynomial-time algorithm become of interest?,<reference-request
When did polynomial-time algorithm become of interest?,<efficiency
When did polynomial-time algorithm become of interest?,<polynomial-time
When did polynomial-time algorithm become of interest?,<history
Fast algorithm for interpolating data from polar coordinates to cartesian coordinates,<algorithms
Fast algorithm for interpolating data from polar coordinates to cartesian coordinates,<computational-geometry
Algorithm for automatic/optimal database joins?,<algorithms
Algorithm for automatic/optimal database joins?,<data-structures
Algorithm for automatic/optimal database joins?,<optimization
Algorithm for automatic/optimal database joins?,<database-theory
Algorithm for automatic/optimal database joins?,<databases
Calculating Time Complexity of Quadratic Diophantine Equation,<complexity-theory
Calculating Time Complexity of Quadratic Diophantine Equation,<time-complexity
